original,adversarial,original_label,final_label,success,queries
"belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star rating .","belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have impart it a one-star economic respect .",0,1,True,121
"put it somewhere between sling blade and south of heaven , west of hell in the pantheon of billy bob's body of work .","cast it somewhere between scarf hold truehearted brand and ring together give tongue to of connect States of the States of paradise , Benjamin Cicily Isabel Fairfield of blessed region Robert Indiana the pantheon of billy club bob's constitutive social organisation of work .",0,1,True,332
"a depressingly retrograde , 'post-feminist' romantic comedy that takes an astonishingly condescending attitude toward women .","a depressingly recidivate , 'post-feminist' romantic comedy that convey an astonishingly patronise enduringness toward cleansing womanhood .",0,1,True,113
it's a mystery how the movie could be released in this condition .,it's a mysterious how the motion-picture depict could touch unfreeze inbound this cultivate .,0,1,True,119
gaping plot holes sink this 'sub'-standard thriller and drag audience enthusiasm to crush depth .,Failed to initialize,0,,False,966
"maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .",N/A,pos,neg,Skipped,0
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .","affable if not sempiternal , like mike conjure up more than operating theatre to a less extent worthwhile base plot assort up A building block wholesome phantasy for kids .",1,0,True,886
"spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .","spielberg's realization of a near-future america is arrant . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .",1,0,True,58
"its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie's presentation , which is way too stagy .","its impressive images of crematorium lamp chimney flame and imaginativeness of bush proboscis rhenium publica of chance countermine yesteryear the movie's display , which embody style as well stagy .",0,1,True,729
"the film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .","the film is penalise to dismiss -- moody , thoughtful , and sorting come out of the closet past set off indorsement of window pane temper .",1,0,True,124
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever .,Failed to initialize,0,,False,1001
". . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults .",". . . strips bible stores of the voltage for sanctimoniousness , making them meaningful for both kids and church-wary crowing .",1,0,True,55
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",Failed to initialize,1,,False,972
the most ingenious film comedy since being john malkovich .,the most wiliness film comedy since being john malkovich .,1,0,True,47
the film truly does rescue [the funk brothers] from motown's shadows . it's about time .,the film unfeignedly does rescue [the funk brothers] from motown's shadows . it's about time .,1,0,True,51
there's not one decent performance from the cast and not one clever line of dialogue .,Failed to initialize,0,,False,1001
"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble .","when you find yourself rooting for the monsters in a mutual exclusiveness motivate moving vivid subject , you lively the characterization alive Indiana unhinge .",0,1,True,201
the entire movie is filled with deja vu moments .,N/A,neg,pos,Skipped,0
it reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it .,it reduces the complexities to bromides and slogans and it contribute forward-moving so preachy-keen and so tub-thumpingly strength it makes you spirit alike mathematical group angstrom unit piano touch equitable for mount through and through it .,0,1,True,184
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",N/A,pos,neg,Skipped,0
"a boring masquerade ball where normally good actors , even kingsley , are made to look bad .",Failed to initialize,0,,False,984
"harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality .",Failed to initialize,0,,False,921
"it shares the first two films' loose-jointed structure , but laugh-out-loud bits are few and far between .","it shares the graduation two films' loose-jointed structure , but laugh-out-loud hither and instantly lively few and toil squeeze for the Liberation of Rwanda between .",0,1,True,300
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .,this will go on so long as there are moviegoers anxious to see unusual young guys doing strange guy things .,0,1,True,25
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .","[shyamalan] continues to cut a housecoat through mainstream hollywood , while retaining an integrity and refusing to via refinement cultivation spiritualist his visual sense .",1,0,True,69
